Player,Country,Start,End,Matches,Innings,Dismissals,Caught,CaughtFielder,CaughtBehind,Stumped,MaxDismissalsInnings
R Agamiire ,UGA,2021,2021,2,2,0,0,0,0,0,0
AB Agarkar ,India,2006,2007,4,3,0,0,0,0,0,0
Ahmadi Ravat ,PAN,2023,2023,2,2,0,0,0,0,0,0
Ahmad Raza ,KSA,2024,2024,2,2,0,0,0,0,0,0
RI Ahmed ,NED,2015,2015,2,2,0,0,0,0,0,0
Ahmed Raid ,MDV,2020,2020,1,1,0,0,0,0,0,0
Ahsan Abbasi ,Hong Kong,2019,2019,6,6,0,0,0,0,0,0
Ahsan Ali ,Pakistan,2020,2020,2,2,0,0,0,0,0,0
Ahsan ul Haq ,KUW,2023,2023,3,3,0,0,0,0,0,0
Ahsan Yousuf ,Aut,2022,2022,3,3,0,0,0,0,0,0
KS Airee ,NEP,2021,2022,10,10,0,0,0,0,0,0
Aizaz Cheema ,Pakistan,2011,2012,5,5,0,0,0,0,0,0
M Akhigbe ,NGA,2024,2024,1,1,0,0,0,0,0,0
NN Akhter ,MLT,2020,2020,3,3,0,0,0,0,0,0
K Akurugoda ,HUN,2022,2022,2,1,0,0,0,0,0,0
C Akyuz ,TKY,2019,2019,1,1,0,0,0,0,0,0
MC Alex ,CIV,2024,2024,1,1,0,0,0,0,0,0
Ali Ivan ,MDV,2019,2019,1,1,0,0,0,0,0,0
Ali Abbas ,KSA,2020,2020,1,1,0,0,0,0,0,0
Ali Farasat ,HUN,2022,2024,17,16,0,0,0,0,0,0
Ali Muaaz ,GRC,2024,2024,4,4,0,0,0,0,0,0
Ali Naqi ,PORT,2019,2019,4,4,0,0,0,0,0,0
Ali Mohammadipour ,Iran,2020,2020,3,3,0,0,0,0,0,0
J Allen ,BRA,2019,2019,2,2,0,0,0,0,0,0
HS Alta ,TKY,2019,2019,4,4,0,0,0,0,0,0
KO Altamirano ,CRC,2024,2024,1,1,0,0,0,0,0,0
Amal Jacob ,HUN,2024,2024,4,4,0,0,0,0,0,0
MHSMS Amaradasa ,MDV,2023,2023,1,1,0,0,0,0,0,0
Aminullah Tanha ,NOR,2022,2022,3,3,0,0,0,0,0,0
Amir Hayat ,United Arab Emirates,2018,2019,4,4,0,0,0,0,0,0
Amir Shahzad ,KSA,2021,2021,1,1,0,0,0,0,0,0
Ammad Uddin ,BHR,2019,2021,12,12,0,0,0,0,0,0
Ammar Khalid ,Canada,2022,2022,7,7,0,0,0,0,0,0
Aanand Pandey ,LUX,2021,2021,3,3,0,0,0,0,0,0
PK Ananya ,GHA,2024,2024,4,4,0,0,0,0,0,0
J Anderson ,Ireland,2015,2015,4,2,0,0,0,0,0,0
Andrey Lilov ,BUL,2021,2021,4,4,0,0,0,0,0,0
A Anemogiannis ,GRC,2019,2019,1,1,0,0,0,0,0,0
G Angeletti ,Arg,2023,2024,3,3,0,0,0,0,0,0
B Angeltti ,Arg,2019,2024,5,5,0,0,0,0,0,0
Anik Ahmed ,ITA,2022,2022,4,4,0,0,0,0,0,0
TM Anker ,COK,2024,2024,1,1,0,0,0,0,0,0
DNA Ankrah ,GHA,2019,2019,4,4,0,0,0,0,0,0
M Ansari ,OMA,2015,2016,11,10,0,0,0,0,0,0
Ansar Iqbal ,NOR,2019,2022,9,9,0,0,0,0,0,0
MA Aponso ,Sri Lanka,2018,2018,3,3,0,0,0,0,0,0
Apon Mustafizur ,SRB,2019,2021,4,4,0,0,0,0,0,0
S Appu ,MLT,2019,2019,4,4,0,0,0,0,0,0
Arafat Minhas ,Pakistan,2023,2023,3,3,0,0,0,0,0,0
S Aravind ,India,2015,2015,1,1,0,0,0,0,0,0
Khan Arbaaz ,LES,2022,2022,2,2,0,0,0,0,0,0
Z Arinaitwe ,UGA,2019,2020,6,6,0,0,0,0,0,0
RP Arnold ,Sri Lanka,2006,2006,1,1,0,0,0,0,0,0
Arsalan Qadir ,Canada,2010,2010,1,1,0,0,0,0,0,0
Arshad Hayat ,CZK-R,2019,2019,7,7,0,0,0,0,0,0
Arshad Iqbal ,Pakistan,2021,2023,3,3,0,0,0,0,0,0
Arslan Ahmed ,PORT,2019,2019,3,3,0,0,0,0,0,0
Asad Ali ,Pakistan,2013,2013,2,2,0,0,0,0,0,0
Ashish Rana ,EST,2021,2022,5,5,0,0,0,0,0,0
A Ashok ,New Zealand,2023,2023,1,1,0,0,0,0,0,0
Ashraful Shuvo ,EST,2021,2021,3,3,0,0,0,0,0,0
Asim Ashraf ,GMB,2024,2024,3,3,0,0,0,0,0,0
Aslam Doria ,PAN,2021,2021,3,3,0,0,0,0,0,0
A Aspiotis ,GRC,2019,2019,3,3,0,0,0,0,0,0
Assad Mehmood ,PORT,2023,2023,2,2,0,0,0,0,0,0
SYS Assegon ,CAM,2024,2024,3,3,0,0,0,0,0,0
MFI Assuncao ,BRA,2024,2024,1,1,0,0,0,0,0,0
Aswad Khan ,BUL,2021,2021,3,3,0,0,0,0,0,0
MS Atapattu ,Sri Lanka,2006,2006,2,2,0,0,0,0,0,0
S Ateak ,GHA,2019,2019,3,3,0,0,0,0,0,0
Atif Ali Khan ,United Arab Emirates,2016,2016,1,1,0,0,0,0,0,0
AAP Atkinson ,England,2023,2023,3,3,0,0,0,0,0,0
SMHH Aung ,MYAN,2024,2024,1,1,0,0,0,0,0,0
Aung Ko Ko ,MYAN,2023,2024,13,13,0,0,0,0,0,0
R Avery ,BRA,2019,2019,4,4,0,0,0,0,0,0
Awais Zia ,Pakistan,2012,2014,5,5,0,0,0,0,0,0
P Awana ,India,2012,2012,2,2,0,0,0,0,0,0
Ayush Ummat ,EST,2021,2021,1,1,0,0,0,0,0,0
Ayyaz Qureshi ,SVN,2022,2022,4,4,0,0,0,0,0,0
EI Azine ,MOZ,2024,2024,1,1,0,0,0,0,0,0
Azin Rafeeg ,MDV,2023,2024,3,3,0,0,0,0,0,0
KMA Aziz ,CIV,2024,2024,1,1,0,0,0,0,0,0
Azmat Ali ,GER,2021,2021,2,2,0,0,0,0,0,0
M Badenhorst ,BOT,2023,2023,5,5,0,0,0,0,0,0
S Badrinath ,India,2011,2011,1,1,0,0,0,0,0,0
LS Baker ,West Indies,2008,2009,3,3,0,0,0,0,0,0
L Balaji ,India,2012,2012,5,5,0,0,0,0,0,0
Baljinder Singh ,ROM,2023,2023,1,1,0,0,0,0,0,0
GS Ballance ,Zimbabwe,2023,2023,1,1,0,0,0,0,0,0
S Banamali ,SGP,2024,2024,5,5,0,0,0,0,0,0
KMC Bandara ,Sri Lanka,2016,2016,1,1,0,0,0,0,0,0
HH Banner ,Blz,2019,2019,3,3,0,0,0,0,0,0
NN Banner ,Blz,2021,2021,2,2,0,0,0,0,0,0
I Bardis ,GRC,2022,2022,2,2,0,0,0,0,0,0
S Barnett ,IOM,2024,2024,2,2,0,0,0,0,0,0
JW Bartlett ,Chile,2023,2023,2,2,0,0,0,0,0,0
MC Bascombe ,West Indies,2011,2011,1,1,0,0,0,0,0,0
Bashir Shah ,DEN,2019,2021,9,9,0,0,0,0,0,0
Basiru Jaye ,GMB,2024,2024,2,2,0,0,0,0,0,0
Bashir Ahmad ,SUI,2024,2024,1,1,0,0,0,0,0,0
TC Bastiampillai ,Canada,2010,2010,2,2,0,0,0,0,0,0
MD Bates ,New Zealand,2012,2012,3,3,0,0,0,0,0,0
T Batjargal ,MNG,2024,2024,2,2,0,0,0,0,0,0
E Batkhuyag ,MNG,2024,2024,4,4,0,0,0,0,0,0
GJ Batty ,England,2009,2009,1,1,0,0,0,0,0,0
D Bau ,Papau New Guinea,2017,2017,1,1,0,0,0,0,0,0
CS Baugh ,West Indies,2008,2012,3,3,0,0,0,0,0,0
C Bayraktar ,TKY,2022,2022,3,3,0,0,0,0,0,0
HK Bennett ,New Zealand,2020,2021,11,11,0,0,0,0,0,0
Ben Jones ,EST,2023,2023,1,1,0,0,0,0,0,0
DE Bernard ,West Indies,2009,2009,1,1,0,0,0,0,0,0
D Berthe ,Mali,2024,2024,2,2,0,0,0,0,0,0
TL Best ,West Indies,2013,2014,6,6,0,0,0,0,0,0
U Bhagwan ,Canada,2024,2024,4,4,0,0,0,0,0,0
IIR Bhana ,PAN,2023,2023,1,1,0,0,0,0,0,0
P Bharat Patel ,PAN,2019,2019,2,2,0,0,0,0,0,0
R Bhardwaj ,PORT,2021,2021,1,1,0,0,0,0,0,0
S Bhari ,NEP,2019,2021,9,9,0,0,0,0,0,0
A Bhattarai ,NEP,2014,2014,1,1,0,0,0,0,0,0
U Bhatti ,Canada,2008,2010,7,7,0,0,0,0,0,0
E Bhonkar ,ISR,2024,2024,3,3,0,0,0,0,0,0
S Biko ,Kenya,2022,2022,2,2,0,0,0,0,0,0
Bilal Aftab ,DEN,2021,2021,3,3,0,0,0,0,0,0
Bilal Ahmed ,SRB,2019,2019,1,1,0,0,0,0,0,0
IS Billcliff ,Canada,2010,2010,2,2,0,0,0,0,0,0
STR Binny ,India,2015,2016,3,3,0,0,0,0,0,0
KK Bishnoi ,BRA,2019,2019,3,3,0,0,0,0,0,0
CC Blake ,VAN,2019,2019,3,3,0,0,0,0,0,0
AM Blignaut ,Zimbabwe,2010,2010,1,1,0,0,0,0,0,0
GH Bodi ,South Africa,2007,2007,1,1,0,0,0,0,0,0
N Boje ,South Africa,2005,2005,1,1,0,0,0,0,0,0
VF Bomnyuy ,CAM,2024,2024,5,5,0,0,0,0,0,0
NE Bonner ,West Indies,2011,2012,2,2,0,0,0,0,0,0
CJ Boyce ,Australia,2014,2016,7,7,0,0,0,0,0,0
R Brar ,CYP,2021,2024,5,5,0,0,0,0,0,0
M Brasier ,FIN,2022,2023,3,3,0,0,0,0,0,0
M Breban ,GUE,2020,2020,1,1,0,0,0,0,0,0
T Britton ,JER,2024,2024,1,1,0,0,0,0,0,0
CA Brown ,Blz,2021,2021,4,4,0,0,0,0,0,0
DR Brown ,Scotland,2007,2007,2,1,0,0,0,0,0,0
T Brown ,Bhm,2023,2023,4,4,0,0,0,0,0,0
PL Bruno ,Arg,2021,2021,6,6,0,0,0,0,0,0
J Buchanan ,CAY,2023,2023,3,3,0,0,0,0,0,0
NB Budayair ,NEP,2014,2014,4,4,0,0,0,0,0,0
IW Budiarta ,INA,2022,2024,5,5,0,0,0,0,0,0
T Bukenya ,UGA,2020,2021,4,4,0,0,0,0,0,0
A Bulow ,DEN,2019,2019,2,1,0,0,0,0,0,0
S Burdekin ,CYP,2024,2024,10,10,0,0,0,0,0,0
T Buri ,THA,2022,2022,1,1,0,0,0,0,0,0
N Burger ,South Africa,2023,2024,2,2,0,0,0,0,0,0
CG Burnett ,Scotland,2013,2013,1,1,0,0,0,0,0,0
K Burrows ,Bhm,2022,2022,1,1,0,0,0,0,0,0
S Byrne ,MLT,2019,2019,2,2,0,0,0,0,0,0
P Byron ,SEY,2021,2021,1,1,0,0,0,0,0,0
G Caisley ,BRA,2019,2024,5,5,0,0,0,0,0,0
P Campbell ,GMB,2022,2022,5,5,0,0,0,0,0,0
F Campbell ,GMB,2022,2024,10,10,0,0,0,0,0,0
FE Carava ,MOZ,2021,2022,12,12,0,0,0,0,0,0
Y Cariah ,West Indies,2022,2022,2,2,0,0,0,0,0,0
A Carthew ,Chile,2019,2023,6,6,0,0,0,0,0,0
T Caruana ,GIBR,2019,2019,2,2,0,0,0,0,0,0
D Cato ,CAY,2019,2019,3,3,0,0,0,0,0,0
JJ Celestine ,BER,2008,2008,3,3,0,0,0,0,0,0
Charanjeet Singh ,ITA,2019,2019,3,2,0,0,0,0,0,0
A Chaudhary ,SGP,2023,2024,5,5,0,0,0,0,0,0
M Chauhan ,FIN,2019,2019,2,2,0,0,0,0,0,0
JF Chester ,SWA,2021,2021,4,4,0,0,0,0,0,0
Chirag Suri ,United Arab Emirates,2018,2022,31,31,0,0,0,0,0,0
T Chopel ,BHU,2024,2024,1,1,0,0,0,0,0,0
F Choudary ,SWE,2022,2022,2,2,0,0,0,0,0,0
DO Christian ,West Indies,2011,2011,2,2,0,0,0,0,0,0
AT Chuvale ,MOZ,2022,2022,1,1,0,0,0,0,0,0
Cihan Altun ,TKY,2023,2023,3,2,0,0,0,0,0,0
I Civric ,SRB,2019,2019,1,1,0,0,0,0,0,0
S Clarke ,IOM,2024,2024,1,1,0,0,0,0,0,0
DKJ Claude ,CIV,2024,2024,1,1,0,0,0,0,0,0
SL Clephane ,CZK-R,2022,2022,2,2,0,0,0,0,0,0
GL Cloete ,South Africa,2018,2019,2,2,0,0,0,0,0,0
FRJ Coleman ,Scotland,2013,2013,1,1,0,0,0,0,0,0
BRF Constanzo ,Chile,2023,2023,1,1,0,0,0,0,0,0
MNR Cooray ,MDV,2019,2020,7,7,0,0,0,0,0,0
BKB Corbin ,CAY,2023,2023,7,7,0,0,0,0,0,0
J Clough ,IOM,2022,2022,1,1,0,0,0,0,0,0
MS Crane ,England,2017,2017,2,2,0,0,0,0,0,0
L Croospulle ,Sri Lanka,2023,2023,1,1,0,0,0,0,0,0
T Cross ,EST,2021,2021,2,2,0,0,0,0,0,0
E Cruz ,CRC,2024,2024,1,1,0,0,0,0,0,0
R Cunningham ,GIBR,2021,2022,7,7,0,0,0,0,0,0
TL Cutler ,VAN,2024,2024,11,11,0,0,0,0,0,0
D Daesrath ,Canada,2013,2013,1,1,0,0,0,0,0,0
H Dajc ,SRB,2019,2019,2,2,0,0,0,0,0,0
P Dakainivanua ,Fiji,2023,2024,10,10,0,0,0,0,0,0
S Daniel ,Sri Lanka,2023,2023,1,1,0,0,0,0,0,0
Danish Aziz ,Pakistan,2021,2021,2,2,0,0,0,0,0,0
JT Darrell ,BER,2021,2023,2,2,0,0,0,0,0,0
Darwish Rasooli ,Afghanistan,2022,2024,7,7,0,0,0,0,0,0
H Davids ,South Africa,2012,2013,9,9,0,0,0,0,0,0
JJ Davidson ,Scotland,2024,2024,1,1,0,0,0,0,0,0
David Demba ,GMB,2023,2023,2,2,0,0,0,0,0,0
R Davson ,Bhm,2021,2022,6,6,0,0,0,0,0,0
D Dawa ,BHU,2024,2024,3,3,0,0,0,0,0,0
Dawlat Ahmadzai ,Afghanistan,2010,2010,2,2,0,0,0,0,0,0
A Daxini ,CRT,2023,2023,4,3,0,0,0,0,0,0
S Delai ,Fiji,2022,2022,1,1,0,0,0,0,0,0
DC Delany ,Ireland,2019,2019,8,8,0,0,0,0,0,0
D de la Puente ,Peru,2019,2019,2,2,0,0,0,0,0,0
Deng Jinqi ,CHN,2023,2024,6,6,0,0,0,0,0,0
A Denuwan ,ITA,2022,2022,3,3,0,0,0,0,0,0
PA Desai ,Canada,2012,2012,1,1,0,0,0,0,0,0
ST de Silva ,Sri Lanka,2017,2017,3,3,0,0,0,0,0,0
JI de Villiers ,Namibia,2024,2024,2,2,0,0,0,0,0,0
DV Devjani Mutreja ,Mex,2024,2024,3,3,0,0,0,0,0,0
S Dhakal ,NEP,2022,2024,6,6,0,0,0,0,0,0
N Dhamba ,OMA,2022,2022,1,1,0,0,0,0,0,0
R Dhiman ,BUL,2022,2022,4,4,0,0,0,0,0,0
SG Diaby ,Mali,2022,2023,9,8,0,0,0,0,0,0
MS Diakite ,Mali,2022,2024,11,11,0,0,0,0,0,0
BJ Diamanti ,New Zealand,2009,2009,1,1,0,0,0,0,0,0
MS Diawara ,Mali,2022,2023,10,9,0,0,0,0,0,0
V Dikov ,BUL,2019,2019,3,3,0,0,0,0,0,0
LHD Dilhara ,Sri Lanka,2008,2008,2,2,0,0,0,0,0,0
PK Dimitri ,CIV,2024,2024,1,1,0,0,0,0,0,0
N Dipakkumar Patel ,PAN,2019,2019,3,3,0,0,0,0,0,0
HH Dippenaar ,South Africa,2006,2006,1,1,0,0,0,0,0,0
Y Divekar ,ISR,2024,2024,3,3,0,0,0,0,0,0
Divyes Kumar ,MLT,2022,2022,1,1,0,0,0,0,0,0
QF Djakaridja ,CIV,2024,2024,1,1,0,0,0,0,0,0
BM Dlamini ,SWZ,2022,2022,5,5,0,0,0,0,0,0
LE Dlamini ,SWZ,2022,2024,9,8,0,0,0,0,0,0
TW Dlamini ,SWZ,2024,2024,2,2,0,0,0,0,0,0
W Dlamini ,SWZ,2022,2022,8,8,0,0,0,0,0,0
KK Dobell ,Japan,2022,2022,3,3,0,0,0,0,0,0
XJ Doherty ,Australia,2012,2013,11,11,0,0,0,0,0,0
A Donovan ,PHI,2024,2024,3,3,0,0,0,0,0,0
MR Dorgan ,SRB,2021,2021,3,3,0,0,0,0,0,0
K Dorji ,BHU,2019,2019,2,2,0,0,0,0,0,0
U Dorji ,BHU,2019,2019,2,2,0,0,0,0,0,0
TM Dowlin ,West Indies,2009,2010,2,2,0,0,0,0,0,0
A Dowling ,BUL,2024,2024,1,1,0,0,0,0,0,0
R Dravid ,India,2011,2011,1,1,0,0,0,0,0,0
O Duff ,BUL,2024,2024,2,2,0,0,0,0,0,0
S Duggan ,Arg,2023,2023,2,2,0,0,0,0,0,0
ROC Dunka ,CAY,2023,2023,3,3,0,0,0,0,0,0
J Dunn ,VAN,2019,2019,4,4,0,0,0,0,0,0
MD du Preez ,Namibia,2021,2021,3,3,0,0,0,0,0,0
PS Eaglestone ,Ireland,2010,2010,1,1,0,0,0,0,0,0
Ebadot Hossain ,BAN,2022,2022,4,4,0,0,0,0,0,0
KR Ebanks ,CAY,2019,2019,5,5,0,0,0,0,0,0
NH Ekanayake ,Bhm,2023,2023,4,4,0,0,0,0,0,0
S Elayaperumal ,Mex,2024,2024,5,5,0,0,0,0,0,0
Elias Hasan ,EST,2022,2022,6,6,0,0,0,0,0,0
JKP Ellick ,STHEL,2022,2022,2,2,0,0,0,0,0,0
AM Ellis ,New Zealand,2012,2013,5,5,0,0,0,0,0,0
C Emmott ,Chile,2019,2019,2,2,0,0,0,0,0,0
RR Emrit ,West Indies,2018,2018,4,4,0,0,0,0,0,0
J Essex ,STHEL,2024,2024,1,1,0,0,0,0,0,0
LKW Ezechiel ,CIV,2024,2024,1,1,0,0,0,0,0,0
Fahad Nawaz ,United Arab Emirates,2022,2022,1,1,0,0,0,0,0,0
Faizalmahmed Patel ,SWZ,2023,2023,2,2,0,0,0,0,0,0
Faizan Asif ,United Arab Emirates,2014,2015,6,6,0,0,0,0,0,0
Faizan Mumtaz ,NOR,2021,2021,3,3,0,0,0,0,0,0
A Faletar ,CRT,2023,2023,4,3,0,0,0,0,0,0
D Faletar ,CRT,2023,2023,4,3,0,0,0,0,0,0
IM Farrell ,GIBR,2022,2022,1,1,0,0,0,0,0,0
Fawad Ahmed ,Australia,2013,2013,2,2,0,0,0,0,0,0
Fayaz Mohammad ,BUL,2020,2022,5,4,0,0,0,0,0,0
Fazal Niazai ,Afghanistan,2019,2019,1,1,0,0,0,0,0,0
BOP Fernando ,Sri Lanka,2019,2021,7,6,0,0,0,0,0,0
MGSM Fernando ,ITA,2021,2021,6,6,0,0,0,0,0,0
MVT Fernando ,Sri Lanka,2017,2017,1,1,0,0,0,0,0,0
P Fernando ,ITA,2022,2022,2,2,0,0,0,0,0,0
Fiaz Ahmad ,KUW,2019,2019,3,3,0,0,0,0,0,0
Fida Hussain ,ITA,2019,2019,2,2,0,0,0,0,0,0
T Filer ,EST,2021,2021,5,5,0,0,0,0,0,0
R Flannigan ,Scotland,2012,2012,4,4,0,0,0,0,0,0
KK Flowers ,Blz,2019,2019,3,3,0,0,0,0,0,0
C Floyd ,NED,2019,2022,4,4,0,0,0,0,0,0
AD Fofana ,Mali,2024,2024,3,3,0,0,0,0,0,0
S Fouche ,Namibia,2024,2024,3,2,0,0,0,0,0,0
ZGF Foulkes ,New Zealand,2024,2024,4,4,0,0,0,0,0,0
R Fox ,Bhm,2022,2022,4,4,0,0,0,0,0,0
R Francis ,STHEL,2022,2024,8,7,0,0,0,0,0,0
E Frimpong ,GHA,2024,2024,4,4,0,0,0,0,0,0
Gabor Torok ,HUN,2022,2022,1,1,0,0,0,0,0,0
Gagandeep Singh ,GHA,2022,2022,2,2,0,0,0,0,0,0
AR Gandhi ,Kenya,2019,2019,3,3,0,0,0,0,0,0
D Ganga ,West Indies,2006,2006,1,1,0,0,0,0,0,0
S Gantulga ,MNG,2024,2024,6,6,0,0,0,0,0,0
GHS Garton ,England,2022,2022,1,1,0,0,0,0,0,0
A Gasteratos ,GRC,2022,2024,6,6,0,0,0,0,0,0
SP Gauchan ,NEP,2014,2015,9,9,0,0,0,0,0,0
A Gavde ,CAY,2019,2019,1,1,0,0,0,0,0,0
B Geeves ,Australia,2009,2009,1,1,0,0,0,0,0,0
J Ghadiyali ,SWA,2021,2021,6,6,0,0,0,0,0,0
L Gherasim ,ROM,2019,2023,8,8,0,0,0,0,0,0
JN Gillespie ,Australia,2005,2005,1,1,0,0,0,0,0,0
NT Gireesh ,CAM,2024,2024,3,3,0,0,0,0,0,0
J Giyanani ,United Arab Emirates,2023,2023,1,1,0,0,0,0,0,0
O Goker ,TKY,2019,2019,1,1,0,0,0,0,0,0
P Gopalkrishnan ,QAT,2024,2024,1,1,0,0,0,0,0,0
D Gough ,England,2005,2006,2,2,0,0,0,0,0,0
S Goustis ,GRC,2019,2019,3,3,0,0,0,0,0,0
K Govind ,SEY,2021,2021,1,1,0,0,0,0,0,0
L Gregory ,England,2019,2021,9,8,0,0,0,0,0,0
J Gumbie ,Zimbabwe,2024,2024,3,3,0,0,0,0,0,0
KDACK Gunarathne ,CAM,2024,2024,3,3,0,0,0,0,0,0
R Gunasekera ,Canada,2012,2013,8,8,0,0,0,0,0,0
HF Gurney ,England,2014,2014,2,2,0,0,0,0,0,0
GE Gutierrez Chavez ,Mex,2024,2024,3,3,0,0,0,0,0,0
H Hajnic ,CRT,2023,2023,4,3,0,0,0,0,0,0
SU Halarnkar ,CRC,2024,2024,2,2,0,0,0,0,0,0
AJ Hall ,South Africa,2006,2006,2,2,0,0,0,0,0,0
Hamid Hashemi ,Iran,2020,2020,1,1,0,0,0,0,0,0
PSP Handscomb ,Australia,2019,2019,2,2,0,0,0,0,0,0
Hardev Singh ,Chile,2019,2019,3,3,0,0,0,0,0,0
A Harikumar ,BUL,2021,2021,1,1,0,0,0,0,0,0
HL Harji ,SEY,2021,2024,8,8,0,0,0,0,0,0
Haroon Shahid ,KUW,2022,2022,2,2,0,0,0,0,0,0
Harprit Singh ,Mex,2023,2024,2,2,0,0,0,0,0,0
RJ Harris ,Australia,2010,2010,3,3,0,0,0,0,0,0
RW Hartley ,SRB,2024,2024,2,2,0,0,0,0,0,0
SM Harwood ,Australia,2007,2009,3,3,0,0,0,0,0,0
Hasan Cakir ,TKY,2022,2022,2,2,0,0,0,0,0,0
Hasan Murad ,BAN,2023,2023,2,2,0,0,0,0,0,0
Hasheem Shahzad ,MLT,2019,2019,2,2,0,0,0,0,0,0
Hashir Hussain ,NOR,2021,2021,1,1,0,0,0,0,0,0
Hassan Khan Mohammad ,Hong Kong,2020,2023,2,2,0,0,0,0,0,0
AA Hawoe ,INA,2024,2024,2,2,0,0,0,0,0,0
Hayatullah Niazi ,NOR,2019,2019,4,4,0,0,0,0,0,0
Hazrat Luqman ,United Arab Emirates,2024,2024,2,2,0,0,0,0,0,0
H Helva ,TKY,2019,2019,4,4,0,0,0,0,0,0
DL Hemp ,BER,2008,2008,2,2,0,0,0,0,0,0
T Henderson ,South Africa,2006,2006,1,1,0,0,0,0,0,0
JS Henriksen ,DEN,2023,2024,5,5,0,0,0,0,0,0
HMRKB Herath ,Sri Lanka,2011,2016,17,17,0,0,0,0,0,0
BW Hilfenhaus ,Australia,2007,2012,7,7,0,0,0,0,0,0
J Hill ,PHI,2019,2023,9,9,0,0,0,0,0,0
T Hinds ,West Indies,2024,2024,2,2,0,0,0,0,0,0
J Hirschi ,MLT,2019,2019,4,4,0,0,0,0,0,0
PA Hitchcock ,New Zealand,2008,2008,1,1,0,0,0,0,0,0
S Hongsi ,THA,2019,2023,5,5,0,0,0,0,0,0
PJ Hughes ,Australia,2014,2014,1,1,0,0,0,0,0,0
SJ Hughes-Pinan ,ESP,2024,2024,4,4,0,0,0,0,0,0
Humayun Kabir ,SWE,2021,2021,3,3,0,0,0,0,0,0
GI Hume ,Ireland,2022,2024,7,7,0,0,0,0,0,0
EH Hutchinson ,United States of America,2019,2021,4,4,0,0,0,0,0,0
RF Hutton ,PHI,2023,2023,1,1,0,0,0,0,0,0
Huzaif Yousuf ,BUL,2023,2024,6,5,0,0,0,0,0,0
M Ibrahim ,CIV,2024,2024,1,1,0,0,0,0,0,0
Ibrahim Kursad Dalyan ,TKY,2024,2024,3,3,0,0,0,0,0,0
Ibrahim Khan ,KSA,2019,2019,1,1,0,0,0,0,0,0
Ibrahim Sesay ,Sri LankaE,2023,2023,6,6,0,0,0,0,0,0
Iftikhar Anjum ,Pakistan,2007,2009,2,2,0,0,0,0,0,0
LU Igalagamage ,Sri Lanka,2023,2023,1,1,0,0,0,0,0,0
Ihsanullah ,Afghanistan,2022,2022,1,1,0,0,0,0,0,0
Ihsanullah ,Pakistan,2023,2023,4,4,0,0,0,0,0,0
Ijaz Ahmad Ahmadzai ,Afghanistan,2024,2024,3,3,0,0,0,0,0,0
AL Leutogi ,Samoa,2023,2023,2,2,0,0,0,0,0,0
Imam-ul-Haq ,Pakistan,2019,2019,2,2,0,0,0,0,0,0
Imran Bulbulia ,PAN,2019,2019,3,3,0,0,0,0,0,0
RK Inampud ,Mex,2019,2019,3,3,0,0,0,0,0,0
JD Inglis ,Chile,2023,2023,1,1,0,0,0,0,0,0
Inzamam-ul-Haq ,Pakistan,2006,2006,1,1,0,0,0,0,0,0
AJ Ireland ,Zimbabwe,2006,2006,1,1,0,0,0,0,0,0
Irfan Bhima ,MWest Indies,2019,2019,4,4,0,0,0,0,0,0
Irfan Mir ,Chile,2019,2019,4,4,0,0,0,0,0,0
G Irvin ,Bhm,2021,2021,2,2,0,0,0,0,0,0
E Isaneez ,UGA,2019,2019,3,3,0,0,0,0,0,0
Ismail Sardar ,THA,2020,2020,2,2,0,0,0,0,0,0
D Issiaka ,CIV,2024,2024,1,1,0,0,0,0,0,0
M Iturbe ,Arg,2023,2024,2,2,0,0,0,0,0,0
J Jagroo ,Bhm,2021,2022,11,11,0,0,0,0,0,0
Jahandad Khan ,Pakistan,2024,2024,1,1,0,0,0,0,0,0
Jaikumar Thakur ,CRT,2024,2024,2,2,0,0,0,0,0,0
NA Janes ,THA,2019,2019,2,2,0,0,0,0,0,0
D Jamyansuren ,MNG,2023,2024,5,5,0,0,0,0,0,0
H Jangariya ,SWZ,2023,2023,3,3,0,0,0,0,0,0
Abduljabar Jabarkhail ,Belg,2024,2024,6,6,0,0,0,0,0,0
AA Jasani ,TAN,2021,2021,6,6,0,0,0,0,0,0
Jason Lui ,Hong Kong,2024,2024,1,1,0,0,0,0,0,0
Javed Ahmadi ,Afghanistan,2012,2017,3,3,0,0,0,0,0,0
V Jayant ,LES,2022,2024,10,10,0,0,0,0,0,0
CU Jayasinghe ,Sri Lanka,2009,2010,5,5,0,0,0,0,0,0
P Jayawickrama ,Sri Lanka,2021,2022,5,5,0,0,0,0,0,0
B Jaye ,GMB,2024,2024,1,1,0,0,0,0,0,0
P Jayeshbhai Patel ,PAN,2019,2019,2,2,0,0,0,0,0,0
Jay Odedra ,OMA,2019,2024,5,5,0,0,0,0,0,0
S Jele ,SWZ,2024,2024,1,1,0,0,0,0,0,0
JS Jesani ,Kenya,2007,2007,1,1,0,0,0,0,0,0
Jitesh Patel ,MLT,2022,2022,4,4,0,0,0,0,0,0
Jobayer Hossen ,SEY,2024,2024,4,4,0,0,0,0,0,0
BE Johnson ,GUE,2022,2022,1,1,0,0,0,0,0,0
SH Johnson ,Australia,2023,2024,8,8,0,0,0,0,0,0
Jojo Thomas ,MLT,2021,2021,1,1,0,0,0,0,0,0
